
---------- Begin Simulation Statistics ----------
simSeconds                                   0.063672                       # Number of seconds simulated (Second)
simTicks                                  63672134500                       # Number of ticks simulated (Tick)
finalTick                                 63672134500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    377.54                       # Real time elapsed on the host (Second)
hostTickRate                                168651631                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     682024                       # Number of bytes of host memory used (Byte)
simInsts                                    290208616                       # Number of instructions simulated (Count)
simOps                                      299823775                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   768690                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     794158                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        127344270                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       310920263                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    92103                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      309928593                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 212636                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11188590                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7293969                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 158                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           122775164                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.524359                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.865414                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::SimdAesMix                   0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha1Hash                 0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha1Hash2                0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha256Hash               0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha256Hash2              0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShaSigma2                0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShaSigma3                0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdPredAlu                  0      0.00%     31.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::MemRead                 714573     38.85%     70.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::MemWrite                551716     30.00%    100.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu.statIssuedInstType_0::No_OpClass        78727      0.03%      0.03% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IntAlu     190936286     61.61%     61.63% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IntMult      1684415      0.54%     62.18% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IntDiv        330198      0.11%     62.28% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatAdd        89941      0.03%     62.31% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatCmp        32768      0.01%     62.32% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatCvt            0      0.00%     62.32% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMult        84197      0.03%     62.35% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMultAcc            0      0.00%     62.35% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatDiv            0      0.00%     62.35% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMisc        75376      0.02%     62.37% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatSqrt            0      0.00%     62.37% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAdd        65580      0.02%     62.39% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAddAcc            0      0.00%     62.39% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAlu       131142      0.04%     62.44% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdCmp       131132      0.04%     62.48% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdCvt            0      0.00%     62.48% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMisc        98350      0.03%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMult            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMultAcc            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShift            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShiftAcc            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdDiv            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSqrt            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAdd            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAlu            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCmp            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCvt            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatDiv            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMisc            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMult            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMultAcc            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatSqrt            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAdd            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAlu            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceCmp            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceAdd            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceCmp            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAes            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAesMix            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash2            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash2            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma2            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma3            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdPredAlu            0      0.00%     62.51% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemRead     93405949     30.14%     92.65% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemWrite     22784532      7.35%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemRead            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemWrite            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IprAccess            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::InstPrefetch            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::total      309928593                       # Number of instructions issued per FU type, per thread (Count)
system.cpu.issueRate                         2.433785                       # Inst issue rate ((Count/Cycle))
system.cpu.fuBusy                             1839222                       # FU busy when requested (Count)
system.cpu.fuBusyRate                        0.005934                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu.intInstQueueReads                740852881                       # Number of integer instruction queue reads (Count)
system.cpu.intInstQueueWrites               319911239                       # Number of integer instruction queue writes (Count)
system.cpu.intInstQueueWakeupAccesses       304996987                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                         0                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                        0                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses                0                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                  3831327                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                 2330153                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses         1708888                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                   309802806                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                            0                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                     1886282                       # Number of vector alu accesses (Count)
system.cpu.numInsts                         309054916                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                      93120280                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                    873677                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.numNop                               74408                       # Number of nop insts executed (Count)
system.cpu.numRefs                          115712798                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                       47263713                       # Number of branches executed (Count)
system.cpu.numStoreInsts                     22592518                       # Number of stores executed (Count)
system.cpu.numRate                           2.426924                       # Inst execution rate ((Count/Cycle))
system.cpu.timesIdled                          223614                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                         4569106                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                   290208616                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                     299823775                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               0.438803                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          0.438803                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               2.278930                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          2.278930                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                  351633569                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                 240092108                       # Number of integer regfile writes (Count)
system.cpu.vecRegfileReads                    1773515                       # number of vector regfile reads (Count)
system.cpu.vecRegfileWrites                   1055941                       # number of vector regfile writes (Count)
system.cpu.ccRegfileReads                    90404373                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                   89997920                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                 614492454                       # number of misc regfile reads (Count)
system.cpu.miscRegfileWrites                   314389                       # number of misc regfile writes (Count)
system.cpu.MemDepUnit__0.insertedLoads       92071885                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores      23385724                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads     13682378                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores      1202888                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                49217292                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted          33621817                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect            405624                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups             30305998                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBHits                30144468                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.994670                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                 1319109                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                 29                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups          228652                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits             227737                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses              915                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          212                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts        11198488                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls           91945                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts            339242                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples    121167399                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     2.474991                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.931839                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0        45352941     37.43%     37.43% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1        28474576     23.50%     60.93% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         4400432      3.63%     64.56% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         2002362      1.65%     66.21% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4        11369704      9.38%     75.60% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5          694481      0.57%     76.17% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6        11213423      9.25%     85.43% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7          901863      0.74%     86.17% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8        16757617     13.83%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total    121167399                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted            290273103                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted              299888262                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                   111259695                       # Number of memory references committed (Count)
system.cpu.commit.loads                      89681008                       # Number of loads committed (Count)
system.cpu.commit.amos                          45934                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                       45944                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                   46241082                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions          1572113                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                          0                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                   258772443                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls               1180811                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass        78717      0.03%      0.03% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu    185836669     61.97%     61.99% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult      1682057      0.56%     62.56% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv       330144      0.11%     62.67% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd        89941      0.03%     62.70% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp        32768      0.01%     62.71% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     62.71% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult        83387      0.03%     62.73% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     62.73% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     62.73% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc        68814      0.02%     62.76% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     62.76% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd        65556      0.02%     62.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     62.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu       131098      0.04%     62.82% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp       131092      0.04%     62.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     62.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc        98324      0.03%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     62.90% # Class of committed instruction (Count)
