
---------- Begin Simulation Statistics ----------
simSeconds                                   0.013314                       # Number of seconds simulated (Second)
simTicks                                  13313872500                       # Number of ticks simulated (Tick)
finalTick                                 13313872500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     77.58                       # Real time elapsed on the host (Second)
hostTickRate                                171613679                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681512                       # Number of bytes of host memory used (Byte)
simInsts                                     51550587                       # Number of instructions simulated (Count)
simOps                                       56537407                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   664478                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     728757                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         26627746                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        60273904                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    72427                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       59987340                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 135219                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3808923                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           2804515                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 162                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            25395670                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.362109                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.162698                       # Number of insts issued each cycle (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma2            0      0.00%     67.05% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma3            0      0.00%     67.05% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdPredAlu            0      0.00%     67.05% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemRead     12624114     21.04%     88.10% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemWrite      7140536     11.90%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemRead            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemWrite            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IprAccess            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::InstPrefetch            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::total       59987340                       # Number of instructions issued per FU type, per thread (Count)
system.cpu.issueRate                         2.252813                       # Inst issue rate ((Count/Cycle))
system.cpu.fuBusy                             1171085                       # FU busy when requested (Count)
system.cpu.fuBusyRate                        0.019522                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu.intInstQueueReads                144124122                       # Number of integer instruction queue reads (Count)
system.cpu.intInstQueueWrites                62571122                       # Number of integer instruction queue writes (Count)
system.cpu.intInstQueueWakeupAccesses        57710249                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                         0                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                        0                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses                0                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                  2552532                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                 1605935                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses         1119813                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                    59838535                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                            0                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                     1250995                       # Number of vector alu accesses (Count)
system.cpu.numInsts                          59616892                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                      12545872                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                    370448                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.numNop                               44147                       # Number of nop insts executed (Count)
system.cpu.numRefs                           19584928                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                        9361655                       # Number of branches executed (Count)
system.cpu.numStoreInsts                      7039056                       # Number of stores executed (Count)
system.cpu.numRate                           2.238901                       # Inst execution rate ((Count/Cycle))
system.cpu.timesIdled                           58604                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                         1232076                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                    51550587                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                      56537407                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               0.516536                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          0.516536                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               1.935973                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          1.935973                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                   71423611                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                  43918458                       # Number of integer regfile writes (Count)
system.cpu.vecRegfileReads                    1274913                       # number of vector regfile reads (Count)
system.cpu.vecRegfileWrites                    640326                       # number of vector regfile writes (Count)
system.cpu.ccRegfileReads                    16321374                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                   16284068                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                 112042010                       # number of misc regfile reads (Count)
system.cpu.miscRegfileWrites                   133471                       # number of misc regfile writes (Count)
system.cpu.MemDepUnit__0.insertedLoads       12072534                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores       7479547                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads      1938257                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores       606759                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                 9993652                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted           6996404                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect            160969                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups              5374127                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBHits                 5301745                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.986531                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                  736183                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                 29                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups          165407                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits             145441                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses            19966                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          205                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts         3812128                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls           72265                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts            121415                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples     24849125                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     2.276875                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.919966                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0        10457942     42.09%     42.09% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1         4534704     18.25%     60.33% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         2290106      9.22%     69.55% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         1084804      4.37%     73.92% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4         1120835      4.51%     78.43% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5          282955      1.14%     79.57% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6          958439      3.86%     83.42% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7          394450      1.59%     85.01% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8         3724890     14.99%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total     24849125                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted             51591527                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted               56578347                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                    18133663                       # Number of memory references committed (Count)
system.cpu.commit.loads                      11512376                       # Number of loads committed (Count)
system.cpu.commit.amos                          36102                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                       36112                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                    9100273                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions           999863                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                          0                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                    50328233                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls                693351                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass        68885      0.12%      0.12% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu     36966329     65.34%     65.46% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult       796469      1.41%     66.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv        88023      0.16%     67.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd         6856      0.01%     67.03% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp        32768      0.06%     67.09% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     67.09% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult         5218      0.01%     67.10% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     67.10% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     67.10% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc        54066      0.10%     67.20% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     67.20% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd        65556      0.12%     67.31% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     67.31% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu       131098      0.23%     67.54% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp       131092      0.23%     67.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     67.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc        98324      0.17%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     67.95% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     67.95% # Class of committed instruction (Count)
