
---------- Begin Simulation Statistics ----------
simSeconds                                   0.124489                       # Number of seconds simulated (Second)
simTicks                                 124488952500                       # Number of ticks simulated (Tick)
finalTick                                124488952500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    469.98                       # Real time elapsed on the host (Second)
hostTickRate                                264878734                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680744                       # Number of bytes of host memory used (Byte)
simInsts                                    311729465                       # Number of instructions simulated (Count)
simOps                                      323739394                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   663276                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     688829                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        248977906                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       335657315                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   197003                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      334664405                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 320285                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12114923                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           8709823                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 186                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           246332862                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.358586                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.881156                       # Number of insts issued each cycle (Count)
system.cpu.statIssuedInstType_0::FloatMult        86313      0.03%     62.46% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMultAcc            0      0.00%     62.46% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatDiv            0      0.00%     62.46% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMisc        75367      0.02%     62.48% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatSqrt            0      0.00%     62.48% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAdd        65595      0.02%     62.50% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAddAcc            0      0.00%     62.50% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAlu       131157      0.04%     62.54% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdCmp       131148      0.04%     62.58% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdCvt            0      0.00%     62.58% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMisc       124578      0.04%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMult            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMultAcc            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShift            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShiftAcc            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdDiv            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSqrt            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAdd            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAlu            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCmp            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCvt            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatDiv            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMisc            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMult            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMultAcc            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatSqrt            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAdd            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAlu            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceCmp            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceAdd            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceCmp            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAes            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAesMix            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash2            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash2            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma2            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma3            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdPredAlu            0      0.00%     62.62% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemRead     98290627     29.37%     91.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemWrite     26819454      8.01%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemRead            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemWrite            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IprAccess            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::InstPrefetch            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::total      334664405                       # Number of instructions issued per FU type, per thread (Count)
system.cpu.issueRate                         1.344153                       # Inst issue rate ((Count/Cycle))
system.cpu.fuBusy                             4886237                       # FU busy when requested (Count)
system.cpu.fuBusyRate                        0.014600                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu.intInstQueueReads                914861298                       # Number of integer instruction queue reads (Count)
system.cpu.intInstQueueWrites               344173258                       # Number of integer instruction queue writes (Count)
system.cpu.intInstQueueWakeupAccesses       328474134                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                         0                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                        0                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses                0                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                  6006896                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                 3863659                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses         2503127                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                   336359367                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                            0                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                     3060120                       # Number of vector alu accesses (Count)
system.cpu.numInsts                         333690472                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                      98020449                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                    973933                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.numNop                              132138                       # Number of nop insts executed (Count)
system.cpu.numRefs                          124576988                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                       51389662                       # Number of branches executed (Count)
system.cpu.numStoreInsts                     26556539                       # Number of stores executed (Count)
system.cpu.numRate                           1.340241                       # Inst execution rate ((Count/Cycle))
system.cpu.timesIdled                          138769                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                         2645044                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                   311729465                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                     323739394                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               0.798699                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          0.798699                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               1.252037                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          1.252037                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                  379282377                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                 256844957                       # Number of integer regfile writes (Count)
system.cpu.vecRegfileReads                    2523470                       # number of vector regfile reads (Count)
system.cpu.vecRegfileWrites                   1136709                       # number of vector regfile writes (Count)
system.cpu.ccRegfileReads                    98759721                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                   98387241                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                 661519672                       # number of misc regfile reads (Count)
system.cpu.miscRegfileWrites                   452996                       # number of misc regfile writes (Count)
system.cpu.MemDepUnit__0.insertedLoads       96564259                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores      27720985                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads     31037769                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores      3644842                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                53195369                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted          36883215                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect            307659                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups             31953193                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBHits                31853883                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.996892                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                 1490740                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                 39                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups          268873                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits             267309                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             1564                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          203                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts        12130460                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls          196817                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts            280648                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples    244640792                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     1.323804                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.714187                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0       176122864     71.99%     71.99% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1        19982994      8.17%     80.16% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         9747835      3.98%     84.15% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         2644292      1.08%     85.23% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4         1210864      0.49%     85.72% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5         1440195      0.59%     86.31% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6         1162086      0.48%     86.78% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7         1209387      0.49%     87.28% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8        31120275     12.72%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total    244640792                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted            311846467                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted              323856396                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                   119553012                       # Number of memory references committed (Count)
system.cpu.commit.loads                      94423684                       # Number of loads committed (Count)
system.cpu.commit.amos                          98358                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                       98368                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                   50471261                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions          2125565                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                          0                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                   280143906                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls               1352397                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass       131142      0.04%      0.04% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu    201426102     62.20%     62.24% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult      1655054      0.51%     62.75% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv       330123      0.10%     62.85% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd        90436      0.03%     62.88% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp        65536      0.02%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     62.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult        83883      0.03%     62.92% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     62.92% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     62.92% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc        68812      0.02%     62.94% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     62.94% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd        65560      0.02%     62.97% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     62.97% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu       131100      0.04%     63.01% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp       131096      0.04%     63.05% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     63.05% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc       124540      0.04%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     63.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     63.08% # Class of committed instruction (Count)
